Role,Job Title,Company,Location,Experience,Salary,Skills,Posted Date
Machine Learning Engineer,Machine Learning Engineer,Jobs N Ta Hr Services,Thiruvananthapuram,3-7 Yrs,9-12 Lacs PA,"Tensorflow, LLMs, Natural Language Processing, Machine Learning, Prompt Engineering, MedDRA, LOINC, Pytorch",2 weeks ago
Machine Learning Engineer,Machine Learning Engineer,360DigiTMG,Bengaluru,5-8 Yrs,N/A,"Computer science, Computer vision, Backend, Version control, GIT, Neural networks, Machine learning, Data structures",3 weeks ago
Machine Learning Engineer,Machine Learning Engineer III,Glance,Bengaluru,3-6 Yrs,N/A,"Computer science, Telecom, Accessories, data science, Analytical, Machine learning, Open source, Project delivery",3 weeks ago
Machine Learning Engineer,Machine Learning Engineers,Zoftsolutions,"Hybrid - Chennai, Bengaluru",3-6 Yrs,N/A,"Ai Platform, Machine Learning, AWS, Machine, Artificial Intelligence",2 weeks ago
Machine Learning Engineer,Machine Learning Engineer,Qwalton,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-8 Yrs,N/A,"Computer science, Backend, EDC, Machine learning, HIPAA, Healthcare, AWS, Clinical data management",2 weeks ago
Machine Learning Engineer,Machine Learning Engineer III- Computer Vision,Glance,Bengaluru,5-10 Yrs,N/A,"Computer science, Computer vision, data science, Analytical, Machine learning, Open source, Project delivery, Gaming",3+ weeks ago
Machine Learning Engineer,Machine Learning Engineer | Contract Role | India (Remote),Suzva Software Technologies,"Mumbai, Delhi / NCR, Bengaluru",8-10 Yrs,N/A,"Machine Learning, Logistic Regression, PySpark, XGBoost, Regression, ML libraries, SVM, Clustering",3 weeks ago
Machine Learning Engineer,Machine Learning Engineer,Umami Bioworks,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-5 Yrs,N/A,"Computer science, orchestration, GIT, Formulation, Workflow management, Machine learning, Infrastructure, Deployment",3+ weeks ago
Machine Learning Engineer,AWS Machine Learning Engineer,Highrise Solutions LLP,Pune,0-7 Yrs,N/A,"US GAAP, Machine learning, CMS, HTML, ITES, Vice President IT, SSIS, Solution delivery",3+ weeks ago
Machine Learning Engineer,Machine Learning Engineer with Azure Databricks,Enable Data Incorporated,Bengaluru,2-6 Yrs,N/A,"Computer science, Training, data science, Machine learning, Programming, Data quality, Asset management, SDK",2 weeks ago
Machine Learning Engineer,Machine Learning Engineer | Contract Role,Suzva Software Technologies,"Mumbai, Delhi / NCR, Bengaluru",6-8 Yrs,N/A,"Machine Learning, Hyperparameter Tuning, PySpark, Ensemble Techniques, Python, ML, Machine, Ensemble",2 weeks ago
Machine Learning Engineer,Staff Machine Learning Engineer,Bazaarvoice,Bengaluru,5-10 Yrs,N/A,"Computer science, GCP, Analytical, Diversity and Inclusion, Machine learning, SCALA, Natural language processing, Data mining",3 weeks ago
Machine Learning Engineer,Machine Learning Engineer | Contract Role,Suzva Software Technologies,"Mumbai, Delhi / NCR, Bengaluru",6-8 Yrs,N/A,"Machine Learning, Logistic Regression, PySpark, XGBoost, Regression, ML libraries, SVM, Clustering",3 weeks ago
Machine Learning Engineer,Machine Learning Engineer | Contract Role,Suzva Software Technologies,"Mumbai, Delhi / NCR, Bengaluru",8-10 Yrs,N/A,"Machine Learning, Databricks ML services, h2o, scikit-learn, R/MLlib, Spark Mllib, Machine, R",3 weeks ago
Machine Learning Engineer,Machine Learning Engineer II,CommerceIQ,Bengaluru,4-9 Yrs,N/A,"Supply chain, Computer science, Automation, Version control, Machine learning, System design, Data processing, Data quality",3 weeks ago
Machine Learning Engineer,Machine Learning Engineer,Suzva Software Technologies,"Mumbai, Delhi / NCR, Bengaluru",6-8 Yrs,N/A,"Machine Learning, Logistic Regression, Hyperparameter Tuning, PySpark, XGBoost, SVM, Python, Random Forest",2 weeks ago
Machine Learning Engineer,Machine Learning Engineer,Suzva Software Technologies,"Mumbai, Delhi / NCR, Bengaluru",6-8 Yrs,N/A,"Machine Learning, R/ MLlib, Databricks ML services, h2o, scikit-learn, PySpark, ML libraries, Python",3 weeks ago
Machine Learning Engineer,Machine Learning Engineer,Ideaboard,Bengaluru,2-5 Yrs,N/A,"Analytical, Machine learning, Machine, Analytics",3+ weeks ago
Machine Learning Engineer,Machine Learning Engineer,Needl Ai,Bengaluru,2-5 Yrs,N/A,"excel, python, processing, microsoft dynamics, reporting tools, online research, communication skills, sql",3 weeks ago
Machine Learning Engineer,Machine Learning Engineer,Launchx Labs,Bengaluru,2-5 Yrs,N/A,"Computer science, Analytical skills, Version control, GIT, NoSQL, GCP, Machine learning, big data",3+ weeks ago
Machine Learning Engineer,Machine Learning Engineer - NLP,Level Ai,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-7 Yrs,N/A,"deep learning, Machine learning, Data structures, Information retrieval, Transformers, Silicon, Monitoring, Python",3+ weeks ago
Machine Learning Engineer,Staff Machine Learning Engineer,Automation Anywhere,Bengaluru,5-7 Yrs,N/A,"Mining, Process automation, Computer science, Automation, Machine learning, Information retrieval, Analytics, Downstream",3+ weeks ago
Machine Learning Engineer,Machine Learning / AI Engineer,Zenardy Technologies,Chennai,2-5 Yrs,N/A,"algorithms, python, natural language processing, scikit-learn, neural networks, machine learning, artificial intelligence, text analytics",3+ weeks ago
Machine Learning Engineer,Staff Machine Learning Engineer,Automation Anywhere,Bengaluru,9-12 Yrs,N/A,"LangChain, PyTorch, Langgraph, machine learning models, Python, Sql docker, layout analysis, ML Frameworks",3+ weeks ago
Machine Learning Engineer,Machine Learning Engineer,Analogyx Bi,Bengaluru,3-6 Yrs,N/A,"Supply chain, Data analysis, Analytical, Machine learning, Data processing, Continuous improvement, SQL, Python",3+ weeks ago
Machine Learning Engineer,Machine Learning Engineer,Stack Digital,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-6 Yrs,N/A,"Computer science, Backend, MS SQL, data science, Machine learning, Programming, Deployment, Troubleshooting",3+ weeks ago
Machine Learning Engineer,Machine Learning Engineer | Contract Role | India (Remote),Suzva Software Technologies,"Mumbai, Bengaluru, Delhi / NCR",9-10 Yrs,N/A,"Machine Learning Engineer, Machine Learning, Logistic Regression, PySpark, XGBoost, Regression, ML libraries, SVM",3 weeks ago
Machine Learning Engineer,Staff Machine Learning Engineer,Xoom,"Chennai, Bengaluru",1-3 Yrs,N/A,"Computer science, System architecture, Solution design, deep learning, Architecture, data science, Diversity and Inclusion, Machine learning",3+ weeks ago
Machine Learning Engineer,Machine Learning Engineer,Open Insights,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-6 Yrs,N/A,"Data modeling, Coding, Machine learning, Data structures, Open source, Analytics, Monitoring, SQL",3+ weeks ago
Machine Learning Engineer,Machine Learning Engineer,Diverse Lynx,Bengaluru,2-6 Yrs,N/A,"Automation testing, Selenium, Client interfacing, Machine, Client, Automation, Integration, Machine learning",3+ weeks ago
Machine Learning Engineer,Machine Learning Engineer,Bay Area Tek Solutions LLC,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-5 Yrs,N/A,"Beam, spark, Machine learning, Architectural design, Programming, Apache, Monitoring, SQL",3+ weeks ago
Machine Learning Engineer,Machine Learning Engineer,Diverse Lynx,Bengaluru,2-6 Yrs,N/A,"automation, Machine learning, tester, Machine, Software testing",3+ weeks ago
Machine Learning Engineer,Staff Machine Learning Engineer,Netradyne,Bengaluru,5-8 Yrs,N/A,"Computer science, Data analysis, C++, Automation, Team management, Data processing, Analytics, SQL",3+ weeks ago
Machine Learning Engineer,Machine Learning Engineer,Bayinfotech,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-5 Yrs,N/A,"Computer science, Machine learning, Cloud, Database, Manager Technology, Deployment, Natural language processing, Open source",3+ weeks ago
Machine Learning Engineer,Machine Learning Engineer,Analyticstash,Bengaluru,8-13 Yrs,N/A,"Computer vision, Statistical analysis, data science, Machine learning, Manager Technology, Natural language processing, Business strategy, Data mining",3+ weeks ago
Machine Learning Engineer,Staff Machine Learning Engineer,Ema Unlimited,Bengaluru,8-13 Yrs,N/A,"Computer science, Performance tuning, C++, Automation, HP data protector, Neural networks, Machine learning, Strategic planning",3+ weeks ago
Machine Learning Engineer,Machine Learning Engineer with Azure Databricks || Hybrid || Immediate,Enable Data Incorporated,Hybrid - Bengaluru,5-10 Yrs,N/A,"Pandas, Azure Databricks, Azure Machine Learning, Machine Learning, Python, Data Science, Numpy, Machine",2 weeks ago
Python Developer,DEP is hiring Python Developer,Detroit Engineered Products (DEP),Chennai,0-2 Yrs,N/A,"python script, Linux, JSON, API, tcp/ip, Python Development, Python, IP",1 day ago
Python Developer,Python Developer,Capgemini,"Hybrid - Hyderabad, Pune",5-10 Yrs,N/A,"Django, Fast Api, Python, Flask, Rest, Django Rest Api, Fastai, Django Framework",1 day ago
Python Developer,Python Software Developer - ENG @Infosys - PAN INDIA,Infosys,"Hybrid - Hyderabad, Chennai, Bengaluru",4-5 Yrs,N/A,"Django, Python, Python Development, Software, Development, Software development, Pan",1 day ago
Python Developer,Python Developer,Capgemini,Bengaluru,3-6 Yrs,N/A,"iot, 5g, python, python development, embedded software, gsm, application software, c++",1 day ago
Python Developer,Python Developer,Tech Mahindra,Bengaluru,3-20 Yrs,N/A,"Software development methodologies, Manager Quality Assurance, Coding, Debugging, JIRA, Monitoring, Python, Quality management",1 day ago
Python Developer,Python Software Developer-V,Infosys,"Ahmedabad, Chennai, Bengaluru",5-10 Yrs,N/A,"Python, Django, Python Development, Development, Software",1 day ago
Python Developer,Python Software Developer,Hexaware Technologies,"Hyderabad, Chennai, Bengaluru",9-14 Yrs,11-16 Lacs PA,"Containerization, Deployment, Python, Ml, Software, Software development, Development",1 day ago
Python Developer,Python Developer,Apple,Hyderabad,5-10 Yrs,N/A,"Computer science, Supply chain, RDBMS, Debugging, Javascript, Data structures, Application development, Apache",1 day ago
Python Developer,Python Developer,Infosys,Bengaluru,9-11 Yrs,N/A,"python, business acumen, machine learning, gcp, sdlc, css, python development, software configuration management",2 days ago
Python Developer,Software Azure Python Developer,IT Services Organization,Hybrid - Bengaluru,5-8 Yrs,N/A,"Azure, Django, Python, Flask, Software, Development, Microsoft Azure",6 days ago
Python Developer,Software Azure Python Developer,IT Services Organization,Bengaluru,5-8 Yrs,N/A,"Azure, Django, Flask, Software, Development, Microsoft Azure, Python",6 days ago
Python Developer,Python Software Developer,Tata Consultancy Services,Bengaluru,7-12 Yrs,N/A,"Cloud Run, Python development, Postgresql, Google Cloud, Cloud, Development, Software, Software development",2 days ago
Python Developer,Python Developer,BNP Paribas,Bengaluru,3-5 Yrs,N/A,"Python, pandas, Python Frameworks, numpy, MS-SQL, Oracle, Restful APIs, Development",2 days ago
Python Developer,Python Developer EDA Tools,Univision Technology Consulting,Bengaluru,2-3 Yrs,N/A,"Automation, Embedded systems, EDA tools, Programming, Python, Tools, System, Program",1 day ago
Python Developer,Python Developer,Big Data Exchange,Navi Mumbai,0-1 Yrs,N/A,"Python, Flask, Django, Development, Python Development",1 day ago
Python Developer,Python Developer,MSCI Services,Pune,2-5 Yrs,N/A,"data bricks, python, spark, microsoft azure, python development, agile, research, azure devops",1 day ago
Python Developer,Senior Software Developer - Python,Ericsson,Chennai,5-8 Yrs,N/A,"Automation, Coding, XML, MySQL, Debugging, Javascript, Agile, SDLC",1 day ago
Python Developer,Python Developer,Ciena,Gurugram,3-8 Yrs,N/A,"Computer science, Telecom, Optical networking, Ciena, Django, Shell scripting, Data structures, Object oriented programming",1 day ago
Python Developer,Python developer,Tata Consultancy Services,"Mumbai, Chennai, Bengaluru",5-8 Yrs,N/A,"Django, OOPS, Python, Python Development, Flask, Development",1 day ago
Python Developer,Python Developer,Univision Technology Consulting,Bengaluru,5-7 Yrs,N/A,"Embedded systems, BIOS, Debugging, Object oriented programming, Python, Program, OOPS, Programming",1 day ago
Python Developer,Python Developer,Infosys,Bengaluru,3-5 Yrs,N/A,"agile methodology, python, python development, machine learning, sdlc, css, test cases, performance engineering",2 days ago
Python Developer,Python Developer,Infosys,"Pune, Chennai, Bengaluru",5-10 Yrs,N/A,"Python, Django, Pandas, cloud platforms, NumPy, Flask, Rest APIs, Cloud",1 week ago
Python Developer,ETS Python Developer,Robert Bosch Engineering and Business Solutions Private Limited,"Hosur, Bengaluru",3-6 Yrs,N/A,"github, GIT, Architecture, jenkins, Programming, Test cases, AWS, Python",6 days ago
Python Developer,Python Developer,Tech Mahindra,"Hyderabad, Bengaluru",6-10 Yrs,N/A,"Django Rest Api, Django, Python Development, Python, Django Framework, API, Development, Rest",5 days ago
Python Developer,Python Developer,BNP Paribas,Hybrid - Bengaluru,4-8 Yrs,N/A,"FastAPI, Bash, Python, Python Development, Development",2 days ago
Python Developer,Python Developer,Explarity Solutions,Pune,2-6 Yrs,N/A,"IT services, MS SQL, Web technologies, RDBMS, GCP, PLSQL, Natural language processing, Stored procedures",1 day ago
Python Developer,HCL Hiring For Python developer role!!,HCLTech,"Chennai, Bengaluru",4-7 Yrs,N/A,"pyspark, numpy, Python, apache spark, dask, Hiring, Apache, Spark",2 days ago
Python Developer,Python Developer,Tata Consultancy Services,"Pune, Chennai, Bengaluru",5-10 Yrs,N/A,"Python Development, html5, JavaScript, Python, Development, HTML",6 days ago
Python Developer,Python Developer,Quest Global,Hybrid - Bangalore Rural,3-6 Yrs,N/A,"container, server, linux server, influxdb, docker, sql, react.js, java",5 days ago
Python Developer,Python Developer,Eiosys,Thane,2-5 Yrs,N/A,"rest, postgresql, writing, python development, html, aws, sql, docker",1 day ago
Python Developer,Python developer,HARMAN,Bengaluru,3-6 Yrs,N/A,"Infotainment, Database design, Django, Web development, Schema, German, data visualization, Automotive",5 days ago
Python Developer,Python Developer,"V2soft India Pvt Ltd.,",Hybrid - Bengaluru,3-5 Yrs,N/A,"Machine Learning, Ui/Ux, Meta Llama, Artificial Intelligence, Fast Api, LLM, Agentic Ai, Gen AI",2 days ago
Python Developer,Python Software Developer,Akaasa Infotech Noida,"Pune, Bengaluru, Delhi / NCR",5-10 Yrs,8-18 Lacs PA,"Python, Validation, DevOps, Rest Apis, IoT, Data validation, Software, Software development",1 day ago
Python Developer,Experienced Software Engineer C/C++ & Python Developer,Boeing,Bengaluru,7-12 Yrs,N/A,"software development, software testing, software development life cycle, ms office suite, oops, container, continuous integration, kubernetes",5 days ago
Python Developer,Python Developer (YOCTO),Tek Skills,"Hyderabad, Chennai, Bengaluru",8-13 Yrs,N/A,"Yocto, Linux, Python, Python Development, Development",1 day ago
Python Developer,Principal Python Developer,Nokia,Bengaluru,12-17 Yrs,N/A,"continuous integration, python, pytest, python development, jenkins, css, software testing, version control",6 days ago
Python Developer,Python Developer,BNP Paribas,"Hybrid - Bengaluru, Mumbai (All Areas)",6-11 Yrs,N/A,"Pyspark, RDBMS, Spark, Python, SQl, Python Framework, Django, Rest Api Development",2 days ago
Python Developer,Python Developer,Tech Vedika Software,Hyderabad,5-10 Yrs,N/A,"Computer science, Front end, Version control, Django, Debugging, HTTP, JSON, SQL",1 day ago
Python Developer,Senior Software Developer - Python,Riskspan,Bengaluru,5-7 Yrs,N/A,"Automation, orchestration, Machine learning, Workflow, Data processing, Apache, Analytics, Financial services",1 day ago
