role,job_title,company,location,exp_min,exp_max,exp_avg,min_sal,max_sal,sal_avg_lpa,skills_list,skills_normalized
Business Analyst,Appian Business Analyst,e Labs Infotech Pvt Ltd,"Hybrid - Hyderabad, Pune, Bengaluru",5.0,10.0,7.5,20.0,25.0,22.5,"['appian', 'appian bpm', 'business analysis', 'business process management', 'analysis']","appian, appian bpm, business analysis, business process management, analysis"
Machine Learning Engineer,Machine Learning Engineer,Deloitte Consulting,Bengaluru,3.0,6.0,4.5,9.9,16.6,13.2,"['tensorflow', 'pytorch', 'keras', 'ml pipelines', 'python', 'numpy', 'cloud platforms', 'git']","tensorflow, pytorch, keras, ml pipelines, python, numpy, cloud platforms, git"
Machine Learning Engineer,Data Scientist / Machine Learning Engineer,KPMG Assurance and Consulting Services LLP,"Bangalore Rural, Bengaluru",4.0,9.0,6.5,9.9,16.6,13.2,"['data science', 'predictive modeling', 'vertex ai', 'statistical modeling', 'aiml', 'machine learning engineer', 'machine learning', 'statistics']","data science, predictive modeling, vertex ai, statistical modeling, aiml, machine learning engineer, machine learning, statistics"
Machine Learning Engineer,Machine Learning Engineer - Apple Ads,Apple,Hyderabad,3.0,8.0,5.5,9.9,16.6,13.2,"['c++', 'gcp', 'debugging', 'machine learning', 'scala', 'agile', 'data processing', 'distribution system']","c++, gcp, debugging, machine learning, scala, agile, data processing, distribution system"
Machine Learning Engineer,"Machine Learning Engineer / Applied Scientist, Search & AI",Apple,Bengaluru,3.0,8.0,5.5,9.9,16.6,13.2,"['computer science', 'qa', 'c++', 'interpersonal skills', 'machine learning', 'scala', 'query', 'information retrieval']","computer science, qa, c++, interpersonal skills, machine learning, scala, query, information retrieval"
Machine Learning Engineer,Machine Learning Engineer,Covalensedigital,Bengaluru,4.0,8.0,6.0,9.9,16.6,13.2,"['agentic ai', 'gen ai', 'ml algorithms', 'python', 'deep learning', 'gen', 'machine learning', 'machine']","agentic ai, gen ai, ml algorithms, python, deep learning, gen, machine learning, machine"
Machine Learning Engineer,Machine Learning Engineer - Apple Store Online,Apple,Bengaluru,7.0,12.0,9.5,9.9,16.6,13.2,"['computer science', 'c++', 'automation', 'machine learning', 'data processing', 'natural language processing', 'distribution system', 'object oriented programming']","computer science, c++, automation, machine learning, data processing, natural language processing, distribution system, object oriented programming"
Machine Learning Engineer,Staff Machine Learning Engineer,Uber,Bengaluru,6.0,11.0,8.5,9.9,16.6,13.2,"['computer science', 'deep learning', 'c++', 'artificial intelligence', 'machine learning', 'programming', 'design development', 'system design']","computer science, deep learning, c++, artificial intelligence, machine learning, programming, design development, system design"
Machine Learning Engineer,BNP Paribas is hiring For AI and Machine Learning Engineer!,BNP Paribas,Hybrid - Chennai(Perungudi),5.0,10.0,7.5,9.9,16.6,13.2,"['infrastructure automation', 'terraform', 'docker', 'devops', 'kubernetes', 'python', 'jenkins', 'hiring']","infrastructure automation, terraform, docker, devops, kubernetes, python, jenkins, hiring"
Machine Learning Engineer,Hiring For Machine Learning Engineer,DelightHR,"Bangalore Rural, Bengaluru(Marathahalli Village +1)",4.0,9.0,6.5,10.0,20.0,15.0,"['nlp', 'generative ai', 'artificial intelligence', 'natural language processing', 'machine learning', 'data science', 'languages', 'process']","nlp, generative ai, artificial intelligence, natural language processing, machine learning, data science, languages, process"
Machine Learning Engineer,Machine Learning Engineer,SAP,Bengaluru,3.0,8.0,5.5,9.9,16.6,13.2,"['continuous integration', 'cd', 'python', 'mathematics', 'golang', 'system design', 'ci', 'engineering']","continuous integration, cd, python, mathematics, golang, system design, ci, engineering"
Machine Learning Engineer,Data Scientist / Machine Learning Engineer Gen AI & LLM,Databricks,Bengaluru,3.0,7.0,5.0,9.9,16.6,13.2,"['tensorflow', 'scikit', 'learn', 'gcp', 'pytorch', 'azure', 'aws', 'machine learning', 'artificial intelligence']","tensorflow, scikit, learn, gcp, pytorch, azure, aws, machine learning, artificial intelligence"
Machine Learning Engineer,Machine Learning Engineer,Delight HR Services Pvt Ltd,"Bangalore Rural, Bengaluru(Marathahalli Village +1)",4.0,9.0,6.5,15.0,20.0,17.5,"['data science', 'nlp', 'generative ai', 'natural language processing', 'artificial intelligence', 'machine', 'data', 'processing']","data science, nlp, generative ai, natural language processing, artificial intelligence, machine, data, processing"
Machine Learning Engineer,Python Machine learning Engineer,Infosys,Bengaluru,3.0,5.0,4.0,9.9,16.6,13.2,"['python', 'azure', 'data analysis', 'cloud technologies', 'analysis tools', 'azure cloud', 'rest']","python, azure, data analysis, cloud technologies, analysis tools, azure cloud, rest"
Machine Learning Engineer,"Prinicipal, Machine Learning Engineer",Workday Inc,Pune,12.0,15.0,13.5,9.9,16.6,13.2,"['computer science', 'gcp', 'artificial intelligence', 'consulting', 'machine learning', 'flex', 'open source', 'distribution system']","computer science, gcp, artificial intelligence, consulting, machine learning, flex, open source, distribution system"
Machine Learning Engineer,AI/ML Machine Learning Engineer 4,Fortune Global 500 Company Engg. & Construction,Hybrid - Chennai,8.0,12.0,10.0,9.9,16.6,13.2,"['machine learning', 'tensorflow', 'pytorch', 'aiml', 'python', 'sql', 'ml', 'artificial intelligence']","machine learning, tensorflow, pytorch, aiml, python, sql, ml, artificial intelligence"
Machine Learning Engineer,Machine Learning Engineer - Application AI Apps Product Engineering,SAP,Bengaluru,4.0,6.0,5.0,9.9,16.6,13.2,"['continuous integration', 'cd', 'python', 'mathematics', 'golang', 'system design', 'ci', 'engineering']","continuous integration, cd, python, mathematics, golang, system design, ci, engineering"
Machine Learning Engineer,Associate Director - Machine Learning Engineer,S&P Global Market Intelligence,Hyderabad,8.0,13.0,10.5,9.9,16.6,13.2,"['continuous integration', 'python', 'production', 'pipeline', 'stream processing', 'data analytics', 'vertex', 'scala']","continuous integration, python, production, pipeline, stream processing, data analytics, vertex, scala"
Machine Learning Engineer,Principal Machine Learning Engineer,Amgen Inc,Hyderabad,4.0,7.0,5.5,9.9,16.6,13.2,"['containerization', 'java', 'presentation skills', 'troubleshooting', 'aiml', 'artificial intelligence', 'communication skills', 'ml']","containerization, java, presentation skills, troubleshooting, aiml, artificial intelligence, communication skills, ml"
Machine Learning Engineer,Machine Learning Engineer,Colan Infotech,"Chennai, Bengaluru",5.0,8.0,6.5,9.9,16.6,13.2,"['llm', 'machine learning', 'deep learning', 'gen ai', 'python', 'tensorflow', 'openai gpt', 'pyspark']","llm, machine learning, deep learning, gen ai, python, tensorflow, openai gpt, pyspark"
Machine Learning Engineer,Machine Learning Engineer,Leading Client,Bengaluru,2.0,5.0,3.5,9.9,16.6,13.2,"['machine learning', 'pytorch', 'tensorflow', 'artificial intelligence', 'computer vision', 'scikit', 'learn', 'python', 'vision']","machine learning, pytorch, tensorflow, artificial intelligence, computer vision, scikit, learn, python, vision"
Machine Learning Engineer,T&T I Cyber-D&R | Machine Learning Engineer,Deloitte Consulting,Bengaluru,4.0,7.0,5.5,9.9,16.6,13.2,"['computer science', 'backend', 'gcp', 'analytical', 'machine learning', 'cloud', 'agile', 'html']","computer science, backend, gcp, analytical, machine learning, cloud, agile, html"
Machine Learning Engineer,Associate Machine Learning Engineer,Amgen Inc,Hyderabad,1.0,4.0,2.5,9.9,16.6,13.2,"['python', 'scikit', 'learn', 'devops', 'troubleshooting', 'aws', 'communication skills', 'ml', 'machine']","python, scikit, learn, devops, troubleshooting, aws, communication skills, ml, machine"
Machine Learning Engineer,Data Scientist / Machine Learning Engineer,Tavant Technologies,Bengaluru,2.0,7.0,4.5,9.9,16.6,13.2,"['computer science', 'computer vision', 'c++', 'prototype', 'coding', 'gcp', 'machine learning', 'data collection']","computer science, computer vision, c++, prototype, coding, gcp, machine learning, data collection"
Machine Learning Engineer,Machine Learning Engineer,Intellias,Hybrid - Pune,5.0,10.0,7.5,9.9,16.6,13.2,"['gen ai', 'azure', 'gcp', 'aws', 'ml', 'natural language processing', 'programming languages', 'python']","gen ai, azure, gcp, aws, ml, natural language processing, programming languages, python"
Machine Learning Engineer,Hiring Machine Learning Engineer || 5+years,Motivity Labs,Hyderabad,5.0,10.0,7.5,12.0,22.0,17.0,"['gcp', 'machine learning', 'deep learning', 'python', 'bigquery', 'mlops', 'git', 'vertex ai']","gcp, machine learning, deep learning, python, bigquery, mlops, git, vertex ai"
Machine Learning Engineer,"Machine Learning Engineer III, MLOps",ACV,Chennai,2.0,5.0,3.5,9.9,16.6,13.2,"['hive', 'continuous integration', 'kubernetes', 'project', 'ci', 'cd', 'data pipeline', 'research', 'sql']","hive, continuous integration, kubernetes, project, ci, cd, data pipeline, research, sql"
Machine Learning Engineer,Machine Learning Engineer and Data Scientist,Xcellence It,Surat,2.0,6.0,4.0,9.9,16.6,13.2,"['computer science', 'cloud computing', 'data analysis', 'data science', 'gcp', 'artificial intelligence', 'machine learning', 'natural language processing']","computer science, cloud computing, data analysis, data science, gcp, artificial intelligence, machine learning, natural language processing"
Machine Learning Engineer,Machine learning Engineer (MLops),Risk Management Service Provider,Bengaluru,6.0,9.0,7.5,9.9,16.6,13.2,"['mlops', 'ci cd pipeline', 'containerization', 'docker', 'azure cloud', 'onpremise', 'mlflow', 'machine learning algorithms']","mlops, ci cd pipeline, containerization, docker, azure cloud, onpremise, mlflow, machine learning algorithms"
Machine Learning Engineer,"Manager, Data Scientist and Machine Learning Engineer",Ocwen Financial Corporation,Bengaluru,4.0,9.0,6.5,9.9,16.6,13.2,"['automation', 'product engineering', 'machine learning', 'operations', 'financial services', 'analytics', 'monitoring', 'sql']","automation, product engineering, machine learning, operations, financial services, analytics, monitoring, sql"
Machine Learning Engineer,Machine Learning Engineer,Leading Client,Thiruvananthapuram,3.0,5.0,4.0,9.9,16.6,13.2,"['machine learning', 'nlp', 'pytorch', 'llms', 'hugging face transformers', 'tensorflow', 'natural language processing', 'machine']","machine learning, nlp, pytorch, llms, hugging face transformers, tensorflow, natural language processing, machine"
Machine Learning Engineer,Machine Learning Engineer,Emperen Technologies,Mumbai,5.0,7.0,6.0,9.9,16.6,13.2,"['cloud', 'data science', 'data scientist', 'artificial intelligence', 'pandas', 'spark', 'machine learning', 'numpy']","cloud, data science, data scientist, artificial intelligence, pandas, spark, machine learning, numpy"
Machine Learning Engineer,Machine Learning Engineer,Nurix Ai,Bengaluru,5.0,10.0,7.5,9.9,16.6,13.2,"['computer science', 'asr', 'jax', 'ivr', 'machine learning', 'deployment', 'research', 'continuous improvement']","computer science, asr, jax, ivr, machine learning, deployment, research, continuous improvement"
Machine Learning Engineer,Machine Learning Engineer,Synergy Computer Solutions,Hybrid - Hyderabad,5.0,10.0,7.5,9.9,16.6,13.2,"['machine learning', 'orchestration', 'ml ops', 'tensor flow', 'devops tools', 'ml pipelines', 'python', 'devops']","machine learning, orchestration, ml ops, tensor flow, devops tools, ml pipelines, python, devops"
Machine Learning Engineer,Machine Learning Engineer,Emperen Technologies,Kolkata,5.0,7.0,6.0,9.9,16.6,13.2,"['machine learning', 'data science', 'data scientist', 'artificial intelligence', 'pandas', 'cloud', 'spark', 'numpy']","machine learning, data science, data scientist, artificial intelligence, pandas, cloud, spark, numpy"
Machine Learning Engineer,Machine Learning Engineer,Emperen Technologies,Noida,5.0,7.0,6.0,9.9,16.6,13.2,"['machine learning', 'data science', 'data scientist', 'artificial intelligence', 'pandas', 'cloud', 'spark', 'numpy']","machine learning, data science, data scientist, artificial intelligence, pandas, cloud, spark, numpy"
